m156  +++$+++  [-0.19976071428571426, -0.20192142857142856, -0.20408214285714282, -0.20624285714285712, 0.055999999999999966, 0.20517142857142856, -0.0126857142857143, 0.18528571428571433, -0.049957142857142853, -0.056014285714285711, 0.18000000000000008, 0.0094857142857142918, 0.028957142857142869, 0.23478571428571435, -0.030214285714285694, 0.18717142857142857, 0.24625714285714284, -0.01378571428571429, 0.10657142857142854, 0.13294285714285714, -0.10535714285714283, -0.10791428571428571, -0.36649999999999994, -0.45067142857142856, -0.45705714285714283, -0.65247142857142859, -0.66479999999999995, -0.40494285714285705, -0.15678571428571425, -0.13249999999999998, -0.11919999999999997, -0.11522857142857144, -0.14475714285714283, -0.37654285714285712, -0.62428571428571433, -0.87322857142857135, -0.86319999999999997, -0.84149999999999969, -0.81979999999999964, -0.79809999999999959]
m505  +++$+++  [-1.0197321428571424, -0.88559285714285685, -0.75145357142857117, -0.6173142857142857, -0.46222857142857143, -0.23545714285714284, -0.19437142857142856, -0.17807142857142857, -0.15775714285714282, -0.18308571428571427, -0.39387142857142854, -0.61458571428571429, -0.75095714285714277, -0.54579999999999995, -0.28757142857142853, -0.046657142857142848, -0.044985714285714282, -0.0624142857142857, 0.21294285714285716, 0.36102857142857142, 0.33367142857142862, 0.079614285714285707, -0.15822857142857139, -0.13867142857142856, -0.13297142857142857, -0.39458571428571421, -0.58412857142857133, -0.80668571428571423, -0.75015714285714274, -0.76597142857142853, -0.78321428571428564, -0.54694285714285706, -0.33621428571428569, -0.38150000000000001, -0.16821428571428571, -0.24317142857142857, -0.23850000000000002, -0.35874285714285731, -0.4789857142857144, -0.59922857142857144]
m181  +++$+++  [-0.60470714285714255, -0.40469999999999973, -0.20469285714285684, -0.004685714285714293, 0.16618571428571433, 0.40587142857142855, 0.17060000000000003, 0.44865714285714287, 0.43761428571428562, 0.63438571428571422, 0.62921428571428573, 0.65131428571428573, 0.61827142857142847, 0.61615714285714285, 0.60502857142857136, 0.6147285714285714, 0.56127142857142853, 0.5713285714285713, 0.3498714285714285, 0.35441428571428568, 0.62461428571428568, 0.60548571428571418, 0.61062857142857141, 0.64269999999999983, 0.58098571428571422, 0.83709999999999996, 0.86459999999999981, 0.86317142857142848, 0.88205714285714287, 0.88014285714285712, 0.86584285714285714, 0.92124285714285703, 0.91555714285714296, 0.64198571428571427, 0.62171428571428566, 0.40622857142857144, 0.39614285714285707, 0.29992499999999966, 0.20370714285714253, 0.10748928571428529]
m103  +++$+++  [0.24237142857142843, 0.31371428571428561, 0.38505714285714276, 0.45640000000000003, 0.65752857142857124, 0.64597142857142842, 0.65550000000000008, 0.65521428571428575, 0.66024285714285713, 0.90921428571428575, 0.90814285714285692, 0.96454285714285704, 0.94137142857142853, 0.90328571428571425, 0.90238571428571424, 0.89971428571428569, 0.89831428571428573, 0.84092857142857136, 0.83915714285714282, 0.63092857142857151, 0.61951428571428568, 0.60958571428571418, 0.37021428571428572, 0.35039999999999993, 0.40524285714285713, 0.39564285714285707, 0.64219999999999999, 0.68502857142857132, 0.69307142857142856, 0.93627142857142842, 0.95675714285714286, 0.95639999999999992, 0.69464285714285712, 0.69515714285714281, 0.70057142857142862, 0.70324285714285706, 0.70207142857142857, 0.77334642857142843, 0.84462142857142841, 0.9158964285714285]
m86  +++$+++  [-0.4726178571428567, -0.38263571428571386, -0.29265357142857107, -0.20267142857142856, -0.43430000000000002, -0.19608571428571425, -0.16614285714285715, -0.13604285714285708, 0.12437142857142852, -0.086742857142857135, -0.2903857142857143, -0.28439999999999999, -0.44580000000000003, -0.44782857142857141, -0.45950000000000002, -0.48467142857142859, -0.35444285714285717, -0.099542857142857155, -0.087157142857142877, 0.012999999999999984, -0.0071714285714285786, 0.0059428571428570831, -0.03497142857142857, -0.012414285714285718, -0.0062857142857142834, 0.053699999999999998, -0.072842857142857126, 0.17597142857142856, 0.19115714285714291, 0.25435714285714284, 0.096000000000000002, -0.0084571428571428575, -0.06764285714285713, 0.10838571428571428, 0.052200000000000024, 0.2364857142857143, 0.0036571428571428172, 0.067242857142857243, 0.1308285714285716, 0.1944142857142859]
m125  +++$+++  [-0.35263571428571416, -0.22625714285714277, -0.099878571428571372, 0.026499999999999996, 0.048014285714285704, 0.095285714285714251, -0.05529999999999996, 0.1455285714285714, 0.16908571428571423, 0.38631428571428572, 0.14319999999999999, 0.36924285714285709, 0.37209999999999999, 0.63072857142857142, 0.5979714285714286, 0.34675714285714282, 0.36521428571428571, 0.41637142857142856, 0.16052857142857141, -0.0050714285714285878, -0.24921428571428572, -0.20384285714285716, -0.21857142857142853, -0.26102857142857139, -0.28497142857142854, -0.2783714285714286, -0.11745714285714284, -0.081771428571428578, -0.066057142857142842, 0.18862857142857142, 0.028214285714285692, -0.0073857142857142941, 0.18202857142857143, 0.17222857142857143, 0.17618571428571431, -0.075799999999999992, -0.083457142857142869, 0.019232142857143031, 0.12192142857142868, 0.22461071428571439]
m55  +++$+++  [0.11381428571428577, 0.21638571428571429, 0.31895714285714283, 0.42152857142857142, 0.42177142857142857, 0.62807142857142861, 0.84998571428571434, 0.87495714285714277, 0.88272857142857131, 0.85741428571428568, 0.9100999999999998, 0.90919999999999979, 0.79655714285714296, 0.51978571428571418, 0.53174285714285707, 0.53598571428571429, 0.55862857142857147, 0.579742857142857, 0.58111428571428569, 0.44405714285714282, 0.69711428571428569, 0.69824285714285717, 0.69942857142857151, 0.65301428571428566, 0.37095714285714282, 0.35581428571428575, 0.61080000000000001, 0.45328571428571429, 0.45165714285714287, 0.4511714285714285, 0.44417142857142855, 0.72381428571428563, 0.73978571428571427, 0.73805714285714286, 0.9261571428571429, 0.67114285714285715, 0.63844285714285709, 0.53172857142857111, 0.42501428571428534, 0.31829999999999958]
m350  +++$+++  [-0.1853392857142856, -0.15493571428571418, -0.12453214285714276, -0.09412857142857145, -0.11628571428571428, -0.026185714285714284, 0.15007142857142855, 0.33764285714285713, 0.26648571428571427, 0.26648571428571427, 0.20298571428571427, 0.10845714285714285, -0.031042857142857143, -0.15715714285714286, -0.29802857142857142, -0.46429999999999993, -0.52614285714285713, -0.54634285714285713, -0.62762857142857131, -0.44991428571428566, -0.32024285714285711, -0.37125714285714284, -0.19409999999999994, -0.23321428571428571, -0.19825714285714283, -0.039814285714285691, -0.18677142857142856, -0.12987142857142858, 0.033014285714285718, 0.091371428571428548, 0.24594285714285716, 0.20255714285714282, 0.073100000000000026, 0.097785714285714267, -0.12578571428571428, -0.28099999999999997, -0.30059999999999998, -0.28033214285714281, -0.26006428571428575, -0.23979642857142866]
m194  +++$+++  [0.76693571428571405, 0.58628571428571408, 0.40563571428571399, 0.22498571428571429, 0.15188571428571429, 0.13197142857142857, 0.10822857142857142, 0.1079857142857143, 0.094057142857142895, 0.31418571428571429, 0.56235714285714278, 0.63628571428571423, 0.74335714285714283, 0.76277142857142854, 0.49254285714285712, 0.47119999999999995, 0.48564285714285699, 0.47882857142857149, 0.21261428571428573, 0.12667142857142863, 0.13052857142857144, 0.38250000000000001, 0.41574285714285714, 0.31991428571428565, 0.32309999999999994, 0.57748571428571416, 0.82685714285714285, 0.75841428571428571, 0.76791428571428577, 0.74124285714285709, 0.81251428571428552, 0.77458571428571421, 0.78392857142857142, 0.78052857142857146, 0.84212857142857145, 0.59884285714285712, 0.62311428571428573, 0.53578571428571409, 0.44845714285714267, 0.36112857142857113]
m530  +++$+++  [1.1182571428571422, 0.85687142857142795, 0.59548571428571373, 0.33409999999999995, 0.33004285714285708, 0.34378571428571425, 0.41834285714285713, 0.45249999999999996, 0.44977142857142849, 0.4088714285714285, 0.64262857142857133, 0.66952857142857136, 0.66259999999999997, 0.6666142857142856, 0.66869999999999996, 0.43640000000000001, 0.69875714285714285, 0.7131857142857142, 0.69035714285714278, 0.67542857142857138, 0.6486142857142857, 0.61799999999999988, 0.58165714285714287, 0.53789999999999993, 0.44695714285714283, 0.46642857142857147, 0.21294285714285716, -0.025757142857142812, -0.041928571428571391, -0.031814285714285712, -0.25084285714285715, -0.43389999999999995, -0.47207142857142853, -0.39488571428571428, -0.16930000000000001, -0.12548571428571428, 0.087914285714285709, 0.39128214285714336, 0.69465000000000066, 0.99801785714285773]
m11  +++$+++  [0.27164285714285702, 0.20185714285714274, 0.13207142857142848, 0.062285714285714278, 0.080242857142857116, 0.16031428571428571, 0.25812857142857143, 0.17682857142857145, 0.42611428571428567, 0.39688571428571429, 0.31164285714285717, 0.086485714285714277, -0.15255714285714286, -0.085457142857142843, 0.0082428571428571629, -0.042085714285714296, -0.041271428571428584, 0.21092857142857144, 0.40757142857142853, 0.56448571428571426, 0.32672857142857137, 0.19564285714285715, 0.2339, 0.03515714285714288, 0.0025571428571428533, -0.16654285714285713, -0.12862857142857145, 0.12504285714285715, 0.1026, -0.093857142857142847, 0.089800000000000046, -0.070914285714285707, 0.099414285714285705, -0.10198571428571429, -0.33347142857142847, -0.31648571428571426, -0.16964285714285715, -0.21886071428571433, -0.2680785714285715, -0.31729642857142876]
m423  +++$+++  [-0.37514999999999987, -0.29221428571428559, -0.20927857142857131, -0.12634285714285715, -0.13142857142857137, -0.10187142857142857, -0.033342857142857146, -0.29614285714285715, -0.23520000000000002, -0.1459, 0.082842857142857107, 0.077271428571428533, 0.31254285714285718, 0.27322857142857143, 0.28109999999999996, 0.08989999999999998, 0.094399999999999942, -0.072857142857142829, 0.20894285714285712, 0.19538571428571425, 0.23967142857142854, 0.50117142857142849, 0.71284285714285711, 0.43520000000000003, 0.61401428571428573, 0.61102857142857137, 0.58748571428571417, 0.56180000000000008, 0.55912857142857131, 0.55868571428571423, 0.82778571428571424, 0.81634285714285715, 0.81301428571428569, 0.84661428571428565, 0.88982857142857141, 0.8258428571428571, 0.67937142857142852, 0.55257142857142805, 0.42577142857142813, 0.29897142857142822]
m242  +++$+++  [0.0051107142857141465, 0.045549999999999896, 0.085989285714285643, 0.12642857142857145, 0.15042857142857138, 0.13352857142857141, 0.36951428571428568, 0.5786714285714285, 0.53957142857142859, 0.32181428571428572, 0.30032857142857139, 0.38621428571428562, 0.4050285714285714, 0.31585714285714284, 0.28350000000000003, 0.3155, 0.52611428571428565, 0.50808571428571425, 0.34452857142857146, 0.28135714285714286, 0.32655714285714282, 0.3819285714285714, 0.17122857142857142, 0.18408571428571432, 0.19841428571428571, 0.14562857142857144, 0.14777142857142858, -0.0047857142857142716, -0.24977142857142856, -0.036914285714285733, -0.033499999999999995, -0.10822857142857147, -0.12794285714285711, -0.11722857142857145, 0.079542857142857151, 0.23355714285714285, 0.17044285714285715, 0.26321428571428579, 0.35598571428571429, 0.44875714285714285]
m446  +++$+++  [0.89027142857142838, 0.9034142857142855, 0.91655714285714263, 0.92969999999999997, 0.91985714285714293, 0.9343999999999999, 0.92274285714285709, 0.92362857142857124, 0.72437142857142844, 0.49977142857142853, 0.4869857142857143, 0.47291428571428568, 0.47641428571428568, 0.30568571428571428, 0.29854285714285705, 0.26764285714285713, 0.49011428571428567, 0.50351428571428569, 0.51468571428571419, 0.26860000000000001, 0.20418571428571428, 0.18669999999999998, 0.41865714285714284, 0.15287142857142857, 0.15714285714285714, 0.16228571428571431, 0.37419999999999998, 0.43585714285714283, 0.45215714285714281, 0.23265714285714284, 0.49564285714285716, 0.23352857142857139, 0.24848571428571425, 0.27901428571428566, 0.45364285714285713, 0.19219999999999995, 0.38918571428571425, 0.36604285714285717, 0.34289999999999998, 0.31975714285714274]
m188  +++$+++  [-0.30868214285714296, -0.23400714285714291, -0.15933214285714287, -0.084657142857142875, 0.16424285714285711, 0.35891428571428569, 0.36312857142857141, 0.31092857142857139, 0.13191428571428571, -0.041971428571428576, 0.22494285714285714, -0.0046142857142857374, -0.25949999999999995, -0.47502857142857136, -0.24492857142857136, -0.32774285714285711, -0.12820000000000004, -0.38638571428571422, -0.13087142857142856, 0.12877142857142859, 0.28997142857142855, 0.30001428571428573, 0.48271428571428565, 0.29475714285714283, 0.5091, 0.48912857142857147, 0.43542857142857144, 0.48084285714285713, 0.49718571428571434, 0.56820000000000004, 0.56845714285714288, 0.59341428571428567, 0.34754285714285721, 0.20011428571428572, -0.012128571428571405, -0.25709999999999994, -0.29035714285714287, -0.25350357142857127, -0.2166499999999999, -0.17979642857142847]
m417  +++$+++  [-0.0094142857142857986, 0.14398571428571424, 0.29738571428571425, 0.45078571428571423, 0.35472857142857139, 0.51572857142857131, 0.25234285714285709, 0.014314285714285724, -0.17537142857142857, -0.21379999999999999, -0.31065714285714285, -0.27534285714285711, -0.21981428571428568, -0.20145714285714283, -0.1493714285714286, -0.13712857142857143, -0.32032857142857141, -0.39235714285714285, -0.25058571428571424, -0.39452857142857145, -0.1841142857142857, 0.029042857142857148, 0.26722857142857143, 0.38562857142857143, 0.55848571428571425, 0.53772857142857133, 0.4570285714285714, 0.38624285714285711, 0.38545714285714283, 0.31865714285714275, 0.46402857142857146, 0.4628714285714286, 0.48325714285714283, 0.75769999999999993, 0.65142857142857136, 0.38391428571428571, 0.31007142857142855, 0.015399999999999414, -0.27927142857142906, -0.57394285714285775]
m610  +++$+++  [0.83433928571428551, 0.65800714285714257, 0.48167499999999969, 0.30534285714285703, 0.081057142857142855, -0.12947142857142857, -0.40194285714285716, -0.6497142857142858, -0.37384285714285714, -0.34978571428571426, -0.40464285714285719, -0.13000000000000006, 0.090499999999999997, 0.34381428571428568, 0.34171428571428569, 0.31431428571428566, 0.29398571428571424, 0.092285714285714332, 0.093000000000000027, 0.039728571428571433, 0.060799999999999993, 0.3332857142857143, 0.31525714285714285, 0.34917142857142852, 0.38117142857142861, 0.37651428571428569, 0.40920000000000001, 0.40014285714285713, 0.19338571428571427, 0.2404428571428571, 0.4790571428571429, 0.72184285714285701, 0.71362857142857128, 0.68724285714285704, 0.67285714285714282, 0.88621428571428562, 0.87988571428571416, 0.86829642857142819, 0.85670714285714256, 0.84511785714285681]
m517  +++$+++  [-0.25292142857142863, -0.064000000000000001, 0.12492142857142863, 0.31384285714285709, 0.48918571428571433, 0.50871428571428567, 0.28984285714285712, 0.52114285714285713, 0.51722857142857137, 0.27908571428571427, 0.30274285714285715, 0.36837142857142857, 0.21347142857142859, 0.17094285714285715, -0.077028571428571432, -0.28819999999999996, -0.24768571428571426, -0.30942857142857144, -0.56301428571428569, -0.52769999999999995, -0.53728571428571426, -0.47358571428571428, -0.45655714285714277, -0.26781428571428567, -0.42208571428571429, -0.16632857142857144, 0.01197142857142855, 0.041199999999999931, -0.0029571428571428422, 0.15505714285714289, -0.0037142857142857186, 0.0021428571428571339, -0.1851142857142857, -0.36859999999999998, -0.36267142857142859, -0.39618571428571425, -0.37797142857142857, -0.31960714285714287, -0.26124285714285722, -0.20287857142857152]
