m156  +++$+++  [-0.15284000000000003, 0.17569000000000012, 0.50421999999999989, 0.86539999999999995, 0.87287999999999988, 0.83975999999999984, 0.47969999999999979, 0.50383999999999984, 0.19035999999999992, 0.13001999999999997, -0.22599999999999992, -0.25349999999999989, -0.28831999999999997, 0.039079999999999962, -0.26125999999999994, -0.26277999999999996, -0.23541999999999999, -0.55747999999999998, -0.94029000000000007, -1.3231000000000002]
m505  +++$+++  [-1.1191599999999997, -0.79691999999999963, -0.47467999999999994, -0.47271999999999992, -0.47421999999999992, -0.44741999999999993, -0.42407999999999996, -0.56435999999999986, -0.17491999999999994, 0.18655999999999995, 0.16778000000000004, -0.21135999999999988, -0.18151999999999999, -0.56643999999999983, -0.92637999999999976, -0.55503999999999987, -0.48847999999999997, -0.51447999999999983, -0.47979999999999962, -0.44511999999999952]
m181  +++$+++  [-0.79321999999999981, -0.31884999999999974, 0.15551999999999999, 0.51851999999999987, 0.90385999999999977, 0.88215999999999983, 0.78749999999999987, 0.86345999999999978, 0.86467999999999989, 0.86211999999999989, 0.88685999999999998, 0.96777999999999986, 0.9706999999999999, 0.96221999999999985, 0.95855999999999986, 0.95777999999999985, 0.68231999999999982, 0.67589999999999983, 0.5328299999999998, 0.38975999999999966]
m103  +++$+++  [0.97050000000000014, 0.97241, 0.97431999999999974, 0.9766999999999999, 0.97751999999999983, 0.98793999999999982, 0.98893999999999982, 0.98941999999999974, 0.98859999999999992, 0.65551999999999988, 0.58893999999999991, 0.58841999999999994, 0.58871999999999991, 0.58925999999999989, 0.92203999999999986, 0.96589999999999976, 0.96831999999999985, 0.96827999999999981, 0.97001999999999977, 0.97175999999999962]
m86  +++$+++  [-1.2071799999999997, -0.84036999999999962, -0.47355999999999998, -0.40993999999999997, -0.4055399999999999, -0.45413999999999988, -0.51771999999999996, -0.49513999999999991, -0.47329999999999989, -0.15599999999999992, 0.12479999999999997, 0.48359999999999992, 0.12656000000000001, 0.41060000000000002, 0.45295999999999992, 0.46149999999999991, 0.46255999999999997, 0.47367999999999993, 0.11375999999999942, -0.24616000000000082]
m125  +++$+++  [-0.75257999999999992, -0.55171999999999977, -0.35085999999999995, 0.0085400000000000476, 0.078039999999999998, 0.34416000000000002, 0.35281999999999991, 0.67073999999999989, 0.28243999999999991, 0.27044000000000001, -0.075740000000000002, -0.36643999999999993, -0.36535999999999996, -0.013540000000000003, 0.24767999999999996, 0.22570000000000001, 0.47499999999999987, 0.16581999999999986, -0.1221500000000002, -0.41012000000000026]
m55  +++$+++  [0.82920000000000005, 0.87241999999999997, 0.9156399999999999, 0.92677999999999983, 0.97967999999999977, 0.97969999999999979, 0.58819999999999983, 0.58873999999999993, 0.59009999999999985, 0.55163999999999991, 0.55439999999999989, 0.5501999999999998, 0.55109999999999992, 0.54993999999999987, 0.59725999999999979, 0.59705999999999992, 0.99327999999999972, 0.67603999999999975, 0.36149999999999927, 0.046959999999999003]
m350  +++$+++  [-0.30083999999999983, -0.054189999999999849, 0.19245999999999996, 0.36083999999999988, 0.43147999999999992, 0.11042000000000002, -0.10105999999999997, -0.43045999999999995, -0.79889999999999972, -0.53223999999999994, -0.48591999999999991, -0.50995999999999997, -0.40589999999999993, -0.036540000000000017, -0.03382000000000001, -0.069719999999999935, -0.069659999999999944, -0.11207999999999999, -0.59023000000000037, -1.0683800000000003]
m194  +++$+++  [1.2737799999999997, 0.73652999999999946, 0.19927999999999998, 0.2286399999999999, 0.22703999999999991, 0.22086, 0.22645999999999999, 0.61087999999999987, 0.35059999999999991, 0.34551999999999994, 0.3613599999999999, 0.70429999999999993, 0.67243999999999993, 0.93269999999999986, 0.61869999999999981, 0.61721999999999988, 0.62395999999999985, 0.65355999999999992, 0.80711000000000022, 0.96066000000000007]
m530  +++$+++  [0.82565999999999995, 0.83288999999999991, 0.84011999999999976, 0.84933999999999976, 0.90189999999999992, 0.91685999999999979, 0.98251999999999984, 0.96929999999999983, 0.96787999999999985, 0.96337999999999979, 0.58083999999999991, 0.49011999999999989, 0.16797999999999993, -0.20261999999999991, -0.58255999999999997, -0.58371999999999991, -0.54357999999999995, -0.22593999999999997, 0.29985000000000039, 0.82564000000000037]
m11  +++$+++  [0.1549800000000002, 0.27759000000000011, 0.40019999999999994, 0.44725999999999999, 0.31243999999999994, 0.16315999999999997, 0.19244, 0.17207999999999993, 0.17271999999999998, 0.14656000000000002, 0.50266, 0.20639999999999997, -0.03123999999999999, -0.12332, -0.021540000000000021, -0.14303999999999994, -0.20469999999999999, -0.2518999999999999, -0.52483000000000035, -0.79776000000000047]
m423  +++$+++  [-0.42539999999999989, -0.34398999999999985, -0.26257999999999998, -0.26200000000000001, -0.22689999999999994, 0.044479999999999992, 0.052179999999999983, 0.17187999999999995, 0.56353999999999993, 0.5611799999999999, 0.57561999999999991, 0.56841999999999993, 0.5660599999999999, 0.56521999999999983, 0.56123999999999985, 0.56321999999999994, 0.95621999999999985, 0.65989999999999993, 0.3532999999999995, 0.04669999999999952]
m242  +++$+++  [0.17186000000000015, 0.25246000000000013, 0.33305999999999991, 0.33549999999999991, 0.35965999999999998, 0.35325999999999991, 0.53979999999999984, 0.53403999999999985, 0.21823999999999996, 0.50727999999999995, 0.46873999999999982, 0.51275999999999988, 0.16926000000000002, 0.11697999999999999, 0.18163999999999988, -0.16020000000000001, -0.15885999999999992, 0.10113999999999995, 0.38514000000000043, 0.66914000000000051]
m446  +++$+++  [0.9573799999999999, 0.9649399999999998, 0.97249999999999992, 0.9770399999999998, 0.95025999999999977, 0.95003999999999977, 0.93475999999999981, 0.93105999999999978, 0.93635999999999986, 0.58216000000000001, 0.58125999999999989, 0.59855999999999987, 0.59577999999999987, 0.54459999999999997, 0.91551999999999989, 0.91857999999999973, 0.90419999999999989, 0.81027999999999989, 0.75762999999999991, 0.70497999999999972]
m188  +++$+++  [-0.21602000000000002, -0.013630000000000003, 0.18875999999999998, 0.21781999999999987, 0.18321999999999999, -0.20551999999999998, 0.12056, -0.24934000000000001, 0.10443999999999998, 0.082779999999999965, 0.46047999999999994, 0.40461999999999992, 0.75889999999999991, 0.76399999999999979, 0.81213999999999986, 0.47743999999999992, 0.23167999999999997, 0.14843999999999996, -0.11968000000000023, -0.38780000000000037]
m417  +++$+++  [0.21365999999999993, 0.19205999999999998, 0.17046, 0.15675999999999998, 0.11325999999999993, 0.064239999999999936, -0.28241999999999989, -0.28111999999999993, 0.10287999999999992, 0.12455999999999995, 0.19157999999999994, 0.55615999999999988, 0.57643999999999995, 0.57307999999999992, 0.59099999999999986, 0.5930399999999999, 0.58603999999999989, 0.56931999999999983, 0.1930499999999995, -0.1832200000000006]
m610  +++$+++  [0.95277999999999974, 0.37957999999999958, -0.19362000000000001, -0.22445999999999997, -0.58917999999999993, -0.19177999999999992, -0.20429999999999998, -0.18543999999999988, -0.15015999999999999, 0.21913999999999997, 0.21490000000000001, 0.21415999999999999, 0.56118000000000001, 0.22837999999999994, 0.23106000000000004, 0.23513999999999993, 0.55319999999999991, 0.58247999999999989, 0.88157000000000019, 1.1806600000000003]
m517  +++$+++  [0.071679999999999952, 0.15493999999999997, 0.2382, 0.57145999999999986, 0.60353999999999985, 0.58735999999999988, 0.26015999999999995, 0.18607999999999997, -0.17179999999999998, -0.51539999999999986, -0.79391999999999996, -0.47367999999999993, -0.13482, -0.14195999999999992, 0.13391999999999998, 0.07481999999999997, -0.20339999999999991, -0.58699999999999986, -0.71556999999999982, -0.84413999999999989]
m560  +++$+++  [-1.2378599999999997, -0.82625999999999966, -0.41465999999999992, -0.077019999999999977, -0.072020000000000001, -0.066179999999999961, -0.3417, -0.23556000000000002, -0.57725999999999988, -0.56011999999999984, -0.21777999999999997, -0.09912, -0.21343999999999991, 0.14211999999999994, 0.4929599999999999, 0.14322000000000001, 0.044339999999999991, -0.22917999999999999, -0.76514000000000038, -1.3011000000000006]
m223  +++$+++  [-0.18991999999999995, -0.20123999999999995, -0.21256, -0.58843999999999985, -0.45407999999999982, -0.45231999999999994, -0.45347999999999988, -0.82563999999999993, -0.83163999999999982, -0.92907999999999979, -0.92505999999999977, -0.88603999999999972, -0.51587999999999989, -0.22763999999999998, -0.24199999999999988, -0.23819999999999997, -0.27223999999999993, -0.37107999999999997, -0.39896999999999999, -0.42686000000000002]
m39  +++$+++  [0.87207999999999986, 0.35611999999999977, -0.15983999999999995, -0.49021999999999988, -0.78503999999999985, -0.88579999999999981, -0.89585999999999966, -0.81967999999999996, -0.80635999999999985, -0.8409399999999998, -0.80189999999999984, -0.78401999999999983, -0.80661999999999978, -0.83173999999999981, -0.5930399999999999, -0.25615999999999994, -0.026739999999999951, -0.01032000000000001, 0.049870000000000081, 0.11006000000000013]
m21  +++$+++  [0.45244000000000023, 0.56361000000000017, 0.67477999999999982, 0.56605999999999979, 0.82977999999999996, 0.4633199999999999, 0.43405999999999989, 0.4356799999999999, 0.53533999999999993, 0.4835799999999999, 0.83095999999999981, 0.82811999999999975, 0.47739999999999988, 0.47731999999999986, 0.5324399999999998, 0.19663999999999995, 0.25249999999999995, 0.58879999999999977, 0.57464999999999999, 0.56049999999999989]
m396  +++$+++  [0.11006000000000012, 0.1460300000000001, 0.18200000000000005, 0.18923999999999994, 0.54365999999999992, 0.54489999999999994, 0.92689999999999984, 0.67193999999999987, 0.41751999999999995, 0.33353999999999995, -0.042759999999999992, -0.057799999999999907, 0.17857999999999996, 0.46625999999999995, 0.53939999999999988, 0.89657999999999971, 0.51969999999999994, 0.14875999999999995, -0.42204000000000108, -0.99284000000000128]
m199  +++$+++  [0.2532600000000001, 0.048060000000000047, -0.15714, -0.16921999999999998, -0.17787999999999993, 0.08776000000000006, 0.10520000000000002, 0.49253999999999998, 0.50457999999999992, 0.88375999999999988, 0.58833999999999986, 0.29081999999999997, 0.2894199999999999, 0.29081999999999991, -0.052699999999999941, 0.00042000000000001064, 0.19019999999999992, 0.19037999999999988, 0.31129000000000018, 0.43220000000000014]
m407  +++$+++  [0.4679799999999999, 0.10543999999999981, -0.2571, -0.26115999999999995, 0.10991999999999993, -0.16709999999999997, -0.16491999999999993, -0.18528, -0.52913999999999994, -0.89119999999999977, -0.89563999999999977, -0.60011999999999988, -0.58069999999999988, -0.61173999999999995, -0.59599999999999997, -0.55001999999999995, -0.46407999999999994, -0.42612, -0.19323999999999975, 0.039640000000000342]
m410  +++$+++  [0.012300000000000063, 0.0082400000000000181, 0.0041799999999999615, 0.035279999999999999, 0.38953999999999994, 0.54543999999999992, 0.47667999999999988, 0.19514000000000001, 0.17971999999999994, -0.19075999999999999, -0.4821399999999999, -0.56487999999999994, -0.24187999999999998, -0.57397999999999993, -0.57419999999999982, -0.5938199999999999, -0.58835999999999988, -0.59335999999999989, -0.30933999999999973, -0.025319999999999565]
m506  +++$+++  [1.0331000000000001, 0.47492999999999974, -0.083239999999999981, -0.45397999999999994, -0.8229599999999998, -0.56728000000000001, -0.52977999999999981, -0.53823999999999983, -0.54098000000000002, -0.56165999999999994, -0.91103999999999985, -0.95241999999999982, -0.94401999999999986, -0.93713999999999986, -0.55787999999999993, -0.27078000000000002, -0.22937999999999995, -0.22967999999999994, -0.39765000000000028, -0.56562000000000023]
