m524  +++$+++  [0.41555714285714285, 0.49627142857142853, 0.39524285714285712, 0.52714285714285714, 0.58731428571428568, 0.38070000000000004, 0.12189999999999998, 0.12704285714285712, -0.085042857142857142, -0.11554285714285709, -0.32287142857142853, -0.31720000000000004, -0.069385714285714217, 0.14602857142857142, -0.11745714285714287, 0.14944285714285713, 0.15271428571428569, 0.32877142857142849, 0.071328571428571422, -0.18547142857142856, -0.15724285714285713, -0.12492857142857142, -0.13391428571428568, -0.14635714285714285, -0.11121428571428568, 0.15062857142857144, 0.41989999999999994, 0.30952857142857143, 0.39997142857142853, 0.27342857142857141]
m573  +++$+++  [0.29104285714285716, 0.42734285714285714, 0.56621428571428567, 0.70727142857142855, 0.7030857142857142, 0.69868571428571413, 0.47325714285714277, 0.71174285714285701, 0.710842857142857, 0.44301428571428569, 0.24204285714285712, 0.20755714285714288, 0.22428571428571425, 0.4457571428571428, 0.43268571428571423, 0.43347142857142851, 0.69858571428571425, 0.64091428571428566, 0.66751428571428562, 0.67001428571428567, 0.63635714285714273, 0.63955714285714271, 0.63819999999999999, 0.57792857142857135, 0.83237142857142854, 0.83475714285714275, 0.8319428571428571, 0.74868571428571418, 0.61828571428571422, 0.48345714285714281]
m548  +++$+++  [0.25755714285714282, 0.39457142857142852, 0.53244285714285711, 0.64638571428571423, 0.40882857142857143, 0.66280000000000006, 0.66038571428571424, 0.53920000000000001, 0.29722857142857145, 0.30034285714285713, 0.27757142857142858, 0.54381428571428569, 0.55452857142857137, 0.56245714285714277, 0.67917142857142865, 0.92471428571428571, 0.92471428571428571, 0.96282857142857137, 0.70252857142857139, 0.69418571428571429, 0.60815714285714284, 0.53911428571428566, 0.29141428571428563, 0.22667142857142852, 0.23908571428571423, 0.48451428571428562, 0.25505714285714282, 0.20138571428571422, 0.13337142857142853, 0.24048571428571425]
m530  +++$+++  [0.42088571428571425, 0.30097142857142856, 0.41258571428571428, 0.55445714285714287, 0.65157142857142858, 0.66394285714285717, 0.40237142857142849, 0.40782857142857143, 0.6661285714285714, 0.69384285714285721, 0.62718571428571424, 0.61768571428571417, 0.62617142857142838, 0.89792857142857141, 0.68528571428571428, 0.68139999999999989, 0.41124285714285713, 0.27832857142857148, 0.22255714285714281, -0.046828571428571414, -0.056442857142857128, -0.12057142857142858, -0.38707142857142857, -0.39135714285714285, -0.22170000000000004, -0.1644428571428572, 0.063599999999999962, -0.06537142857142858, 0.072399999999999937, 0.20439999999999997]
m222  +++$+++  [-0.23218571428571425, -0.35447142857142855, -0.47581428571428569, -0.34544285714285716, -0.096499999999999975, -0.09874285714285716, -0.11914285714285716, -0.39407142857142863, -0.13910000000000003, 0.11371428571428568, -0.15421428571428569, -0.34852857142857135, -0.34419999999999995, -0.34349999999999997, -0.097957142857142798, -0.3016428571428571, -0.37048571428571431, -0.37097142857142856, -0.44084285714285715, -0.37272857142857141, -0.35584285714285713, -0.33254285714285714, -0.36562857142857141, -0.52018571428571425, -0.51437142857142848, -0.52231428571428573, -0.32398571428571421, -0.20351428571428568, -0.33561428571428564, -0.23152857142857139]
m150  +++$+++  [-0.56724285714285716, -0.69905714285714282, -0.83749999999999991, -0.9774571428571428, -0.70035714285714279, -0.44864285714285712, -0.16880000000000003, 0.10775714285714291, 0.099457142857142855, 0.09674285714285713, 0.10927142857142852, -0.16691428571428574, -0.13812857142857143, -0.41627142857142857, -0.684642857142857, -0.68692857142857144, -0.68105714285714281, -0.69518571428571418, -0.69555714285714276, -0.97657142857142842, -0.97469999999999979, -0.97691428571428562, -0.97301428571428561, -0.97762857142857129, -0.97822857142857134, -0.97692857142857137, -0.6980142857142857, -0.55918571428571429, -0.42424285714285714, -0.28574285714285708]
m283  +++$+++  [0.47789999999999999, 0.60568571428571427, 0.74372857142857141, 0.8835857142857142, 0.90684285714285695, 0.86654285714285706, 0.60625714285714283, 0.33312857142857144, 0.33734285714285717, 0.063728571428571468, 0.063828571428571457, 0.11292857142857146, 0.1454857142857143, 0.41468571428571432, 0.67801428571428568, 0.42437142857142862, 0.50355714285714281, 0.5040714285714285, 0.47869999999999996, 0.47218571428571426, 0.19777142857142857, -0.068771428571428567, 0.19255714285714282, 0.34198571428571428, 0.12648571428571426, 0.14985714285714286, -0.11665714285714288, 0.02049999999999999, 0.15875714285714282, 0.019071428571428573]
m176  +++$+++  [0.12799999999999997, 0.19831428571428569, 0.31771428571428567, 0.26781428571428567, 0.31844285714285714, 0.064942857142857136, 0.18162857142857142, 0.14070000000000002, -0.014285714285714263, -0.10271428571428567, -0.095728571428571399, -0.094585714285714245, 0.097328571428571445, 0.1439857142857143, 0.15017142857142857, 0.3758285714285714, 0.47714285714285715, 0.63422857142857136, 0.64789999999999992, 0.70115714285714281, 0.6883999999999999, 0.85109999999999997, 0.59397142857142859, 0.35607142857142854, 0.36908571428571424, 0.37614285714285711, 0.39921428571428569, 0.28798571428571429, 0.18868571428571429, 0.30482857142857139]
m378  +++$+++  [0.43458571428571424, 0.56767142857142849, 0.5278571428571428, 0.44829999999999998, 0.18550000000000008, -0.040299999999999919, -0.14378571428571424, -0.12835714285714286, -0.12905714285714281, 0.040757142857142853, 0.20345714285714286, 0.47142857142857142, 0.42998571428571419, 0.38832857142857136, 0.31435714285714289, 0.13137142857142853, -0.062457142857142864, -0.27858571428571427, -0.53752857142857136, -0.54442857142857137, -0.54381428571428569, -0.54724285714285714, -0.61638571428571431, -0.42738571428571415, -0.39145714285714273, -0.40501428571428566, -0.18762857142857137, -0.10075714285714286, -0.14747142857142859, -0.027728571428571436]
m178  +++$+++  [0.51774285714285717, 0.6539571428571429, 0.79430000000000001, 0.93500000000000005, 0.93545714285714276, 0.94287142857142858, 0.98077142857142841, 0.97992857142857126, 0.98168571428571416, 0.98317142857142847, 0.98367142857142853, 0.97295714285714274, 0.96899999999999997, 0.97220000000000006, 0.97328571428571431, 0.97615714285714283, 0.97612857142857146, 0.97132857142857143, 0.98229999999999995, 0.96921428571428569, 0.96138571428571429, 0.92121428571428565, 0.86628571428571433, 0.86442857142857132, 0.64410000000000001, 0.35995714285714275, 0.37270000000000003, 0.23847142857142858, 0.13731428571428575, 0.051400000000000015]
