m156  +++$+++  [-0.015199999999999991, 0.22927500000000001, 0.39710000000000001, 0.87609999999999999, 0.46402500000000002, 0.461225, 0.044224999999999987, -0.44235000000000002, -0.014800000000000035, -0.50607500000000005, -0.50350000000000006, -0.25972499999999998]
m505  +++$+++  [-0.49642500000000001, -0.31769999999999998, -0.56697500000000001, -0.53839999999999999, -0.052350000000000008, 0.015774999999999983, 0.017500000000000016, 0.014275000000000038, -0.47152499999999997, -0.51454999999999995, -0.51360000000000006, -0.29020000000000001]
m181  +++$+++  [0.33640000000000003, 0.56082500000000002, 0.80932500000000007, 0.81209999999999993, 0.96062500000000006, 0.98560000000000003, 0.98615000000000008, 0.99462499999999998, 0.99714999999999998, 0.53207500000000008, 0.51802499999999996, 0.26864999999999994]
m103  +++$+++  [0.4955, 0.74424999999999997, 0.99372499999999997, 0.99007499999999993, 0.99309999999999998, 0.94737499999999997, 0.94414999999999993, 0.94754999999999989, 0.94737500000000008, 0.99392500000000006, 0.99729999999999996, 0.74832500000000002]
m86  +++$+++  [-0.47712500000000002, -0.345275, -0.57684999999999997, -0.5726, -0.25237500000000002, -0.27694999999999997, 0.128, 0.14199999999999999, 0.29949999999999999, 0.05510000000000001, -0.30202499999999999, -0.072974999999999984]
m125  +++$+++  [0.15667500000000001, -0.063424999999999981, 0.17442500000000002, 0.50517500000000004, 0.50187500000000007, 0.48157500000000003, 0.045650000000000024, 0.036274999999999974, 0.00027499999999999747, 0.44825000000000004, 0.44027500000000003, 0.20127500000000004]
m55  +++$+++  [0.48707500000000004, 0.73504999999999998, 0.98375000000000001, 0.50025000000000008, 0.50214999999999999, 0.50312500000000004, 0.50419999999999998, 0.99495, 0.99557499999999988, 0.99642500000000001, 0.995425, 0.74782499999999996]
m350  +++$+++  [-0.039750000000000008, 0.17324999999999999, 0.41342499999999999, 0.41020000000000001, -0.017975000000000019, -0.39050000000000001, -0.48772499999999996, -0.48167499999999996, -0.00032500000000001972, -0.04962500000000003, -0.39977499999999999, -0.17855000000000001]
m194  +++$+++  [0.48845, 0.25682499999999997, 0.50224999999999997, 0.49980000000000002, 0.50429999999999997, 0.54454999999999998, 0.54717499999999997, 0.53374999999999995, 0.53542500000000004, 0.97522500000000001, 0.96992500000000004, 0.73687500000000006]
m530  +++$+++  [0.45345000000000002, 0.70304999999999995, 0.9335, 0.93780000000000008, 0.97520000000000007, 0.97277500000000006, 0.95279999999999998, 0.83577499999999993, 0.34999999999999998, -0.14507500000000001, -0.13360000000000002, -0.26585000000000003]
m11  +++$+++  [0.30022500000000002, 0.53612499999999996, 0.76144999999999996, 0.41042500000000004, 0.46710000000000002, 0.43935000000000002, -0.020774999999999988, 0.30449999999999999, -0.15632499999999999, -0.14502499999999999, -0.14907499999999999, -0.247725]
m423  +++$+++  [-0.4788, -0.67284999999999995, -0.9157249999999999, -0.43284999999999996, -0.43030000000000002, 0.010099999999999998, 0.49555000000000005, 0.068450000000000039, 0.54097500000000009, 0.53844999999999998, 0.52907499999999996, 0.71387499999999993]
m242  +++$+++  [0.068650000000000017, 0.31410000000000005, 0.52207500000000007, 0.90397499999999997, 0.91937499999999994, 0.81589999999999996, 0.84632499999999999, 0.429475, 0.42542500000000005, 0.039024999999999976, 0.0021750000000000103, 0.19270000000000001]
m446  +++$+++  [0.49607500000000004, 0.74455000000000005, 0.97147500000000009, 0.95819999999999994, 0.95202500000000001, 0.94494999999999996, 0.95312499999999989, 0.96702499999999991, 0.82747499999999996, 0.83497500000000002, 0.79744999999999999, 0.54820000000000002]
m188  +++$+++  [-0.068275000000000002, 0.177925, -0.049550000000000011, -0.066075000000000023, -0.44930000000000003, -0.45052500000000001, -0.074600000000000027, 0.40192499999999998, 0.87075000000000002, 0.43562499999999993, 0.15174999999999997, -0.080424999999999996]
m417  +++$+++  [0.037775000000000003, -0.20785000000000001, -0.44367500000000004, -0.44225000000000003, -0.93637500000000007, -0.44409999999999994, 0.014224999999999988, 0.44935000000000003, 0.94125000000000003, 0.94359999999999999, 0.47929999999999995, 0.251525]
m610  +++$+++  [0.0047750000000000015, -0.242925, -0.47835, -0.47682499999999994, -0.47799999999999998, 0.010225000000000012, 0.49267499999999997, 0.45799999999999996, 0.94822499999999998, 0.95494999999999997, 0.93877500000000003, 0.7248]
m517  +++$+++  [0.49267499999999997, 0.27652499999999997, 0.48354999999999992, 0.035749999999999976, -0.41655000000000003, -0.43440000000000001, -0.81559999999999999, -0.37004999999999999, -0.34552499999999997, -0.34455000000000002, -0.40620000000000001, -0.64985000000000004]
