m156  +++$+++  [0.88929999999999998, 0.89390000000000014, 0.89533333333333354, 0.31003333333333338, -0.34130000000000005, -0.36530000000000001, -0.3702666666666668, -0.37006666666666643]
m505  +++$+++  [-0.54111666666666713, -0.5411666666666668, 0.1131666666666668, 0.28213333333333335, 0.30206666666666671, -0.34860000000000002, -0.97280000000000022, -0.99944999999999984]
m181  +++$+++  [-0.48554999999999948, 0.33550000000000008, 0.87743333333333351, 0.99253333333333349, 0.9927666666666668, 0.99850000000000017, 0.37346666666666672, -0.56388333333333462]
m103  +++$+++  [0.99779999999999958, 0.99810000000000021, 0.99773333333333358, 0.98316666666666697, 0.98303333333333365, 0.9834333333333336, 0.99890000000000012, 0.9987999999999998]
m86  +++$+++  [-0.36950000000000038, -0.36250000000000016, -0.30473333333333336, -0.80270000000000019, -0.19323333333333334, 0.41276666666666673, 0.42970000000000008, -0.26935000000000087]
m125  +++$+++  [0.83963333333333312, 0.91263333333333341, 0.96516666666666684, 0.33666666666666667, 0.28260000000000013, 0.16520000000000004, 0.78603333333333347, 0.82038333333333302]
m55  +++$+++  [0.97253333333333303, 0.98803333333333354, 0.99490000000000012, 0.99476666666666691, 0.99483333333333346, 0.99846666666666684, 0.99856666666666682, 0.99896666666666678]
m350  +++$+++  [-0.55539999999999945, 0.30270000000000008, 0.25253333333333339, -0.29936666666666667, -0.8707666666666668, -0.22626666666666667, -0.27610000000000012, -0.32239999999999991]
m194  +++$+++  [0.34320000000000062, 0.34260000000000018, 0.33440000000000009, 0.98500000000000032, 0.97740000000000027, 0.98323333333333363, 0.98696666666666699, 0.99631666666666652]
m530  +++$+++  [1.0079833333333332, 0.97013333333333351, 0.97093333333333354, 0.97020000000000017, 0.34750000000000003, -0.31613333333333338, -0.31853333333333339, 0.65086666666666737]
m11  +++$+++  [-0.10906666666666714, -0.12516666666666676, 0.39980000000000021, -0.14266666666666677, 0.33210000000000012, 0.26263333333333339, 0.19750000000000001, -0.63510000000000066]
m423  +++$+++  [-0.8378333333333331, -0.92123333333333357, -0.80486666666666684, -0.15706666666666669, -0.11770000000000008, 0.36796666666666689, 0.36546666666666672, 1.2957666666666676]
m242  +++$+++  [0.8797999999999998, 0.91930000000000023, 0.95753333333333357, 0.9558000000000002, 0.93066666666666698, 0.87433333333333352, 0.76843333333333352, 0.67233333333333301]
m446  +++$+++  [0.99973333333333303, 0.99273333333333358, 0.98906666666666698, 0.98026666666666684, 0.98493333333333366, 0.95273333333333365, 0.96030000000000015, 0.95814999999999972]
m188  +++$+++  [1.2171999999999989, 0.30680000000000007, -0.31646666666666667, -0.31693333333333334, 0.3046666666666667, 0.96380000000000021, 0.36166666666666669, -0.51333333333333409]
m417  +++$+++  [0.58288333333333275, -0.34126666666666672, -0.96043333333333358, -0.32570000000000005, 0.32116666666666671, 0.98256666666666681, 0.9705666666666668, 0.97071666666666623]
m610  +++$+++  [0.33088333333333381, 0.31233333333333352, 0.2243333333333333, 0.88283333333333358, 0.86936666666666684, 0.96180000000000021, 0.94973333333333354, 0.96798333333333308]
m517  +++$+++  [0.97006666666666697, 0.97396666666666698, 0.33600000000000008, -0.29393333333333338, -0.29380000000000001, -0.28916666666666685, -0.30263333333333337, -1.2778833333333339]
m560  +++$+++  [-0.94909999999999994, -0.95000000000000018, -0.94963333333333344, -0.98603333333333354, -0.78493333333333348, -0.74836666666666685, -0.75380000000000014, -1.0528000000000002]
m223  +++$+++  [-0.98704999999999998, -0.9861000000000002, -0.98103333333333342, -0.98730000000000018, -0.35319999999999996, -0.35403333333333348, -0.34603333333333336, -1.2841833333333341]
m39  +++$+++  [0.54658333333333287, -0.36456666666666671, -0.97666666666666679, -0.97610000000000019, -0.97573333333333345, -0.91266666666666696, -0.25540000000000002, 0.71760000000000068]
m21  +++$+++  [0.98829999999999962, 0.97930000000000028, 0.94560000000000022, 0.92926666666666691, 0.86093333333333355, 0.89863333333333362, 0.91446666666666687, 1.0264166666666665]
m396  +++$+++  [-0.18034999999999965, 0.5182000000000001, 0.9843333333333335, 0.35236666666666672, 0.27086666666666676, 0.26346666666666668, 0.23953333333333332, -0.63241666666666729]
m199  +++$+++  [-1.1202999999999987, -0.24890000000000001, 0.33680000000000004, 0.98883333333333356, 0.98876666666666679, 0.41460000000000008, 0.40923333333333356, 0.40768333333333318]
m407  +++$+++  [-0.022916666666666065, 0.32923333333333349, -0.096733333333333393, -0.33150000000000002, -0.95156666666666689, -0.93933333333333358, -0.27866666666666667, 0.64858333333333351]
