m156  +++$+++  [0.53576000000000001, 0.54849999999999999, 0.56123999999999974, 0.59249999999999992, 0.5922599999999999, 0.4955199999999999, 0.49041999999999997, 0.12113999999999997, -0.24943999999999988, -0.60833999999999988, -0.22331999999999999, -0.5549599999999999, -0.55323999999999973, -0.55161999999999989, -0.77503000000000033, -0.99844000000000033]
m505  +++$+++  [-0.91463999999999979, -0.76838999999999968, -0.62213999999999992, -0.62277999999999989, -0.22943999999999998, -0.30608000000000002, -0.19715999999999995, -0.16153999999999991, -0.15285999999999997, -0.52455999999999992, -0.5223199999999999, -0.91227999999999987, -0.88863999999999987, -0.88829999999999987, -0.87320999999999971, -0.85811999999999977]
m181  +++$+++  [-0.070599999999999954, 0.20467000000000013, 0.47993999999999998, 0.57301999999999986, 0.90487999999999991, 0.92121999999999982, 0.94203999999999977, 0.93955999999999995, 0.94199999999999984, 0.98363999999999974, 0.98719999999999986, 0.97673999999999994, 0.58601999999999987, 0.58671999999999991, 0.38683999999999941, 0.18695999999999935]
m103  +++$+++  [0.98716000000000004, 0.98745000000000005, 0.98773999999999984, 0.98505999999999982, 0.98205999999999982, 0.98461999999999983, 0.98463999999999985, 0.92537999999999987, 0.92735999999999974, 0.93073999999999979, 0.93305999999999978, 0.93387999999999982, 0.99087999999999976, 0.99253999999999976, 0.99141999999999997, 0.99029999999999985]
m86  +++$+++  [-0.94331999999999994, -0.46522999999999981, 0.01286000000000001, 0.012680000000000025, 0.058840000000000003, -0.21010000000000001, -0.40955999999999998, -0.64489999999999981, -0.25669999999999993, -0.28827999999999998, 0.0080200000000000271, 0.29745999999999995, 0.55731999999999993, 0.18951999999999994, 0.17454999999999996, 0.15957999999999997]
m125  +++$+++  [-0.12968000000000002, 0.018890000000000046, 0.16746000000000005, 0.3965999999999999, 0.53571999999999986, 0.59397999999999995, 0.55113999999999985, 0.24779999999999996, -0.079140000000000002, -0.092040000000000011, -0.087940000000000004, -0.088259999999999977, 0.21831999999999999, 0.19481999999999994, -0.17667000000000022, -0.54816000000000031]
m55  +++$+++  [0.91598000000000002, 0.93743999999999994, 0.95889999999999975, 0.96409999999999973, 0.58599999999999985, 0.58773999999999982, 0.59029999999999982, 0.59014, 0.59611999999999987, 0.99501999999999979, 0.99431999999999987, 0.99383999999999983, 0.99423999999999979, 0.9889199999999998, 0.98253999999999964, 0.97615999999999947]
m350  +++$+++  [-0.65359999999999974, -0.22111999999999965, 0.21135999999999999, 0.15318000000000001, 0.12830000000000003, -0.16457999999999995, -0.45423999999999992, -0.70181999999999989, -0.69777999999999984, -0.62515999999999983, -0.25093999999999994, 0.0097599999999999978, -0.10629999999999991, -0.093079999999999982, -0.31223000000000012, -0.53138000000000007]
m194  +++$+++  [0.61774000000000007, 0.41314000000000001, 0.20853999999999986, 0.21239999999999989, -0.15373999999999993, 0.22451999999999994, 0.23115999999999989, 0.24343999999999999, 0.24117999999999989, 0.58057999999999987, 0.58019999999999994, 0.92749999999999977, 0.92757999999999985, 0.92161999999999977, 0.93991999999999987, 0.95821999999999974]
m530  +++$+++  [0.70416000000000023, 0.75944000000000011, 0.81471999999999989, 0.87177999999999978, 0.87285999999999975, 0.98495999999999984, 0.98373999999999984, 0.9793799999999997, 0.60093999999999981, 0.22563999999999998, -0.14948, -0.54657999999999984, -0.55697999999999981, -0.21349999999999997, 0.30892000000000075, 0.83134000000000086]
